"","splitweek1","splitweek2","end1","end2","BS_CET","EN_CET","BA_CET","QR_CET","CP_CET","CR_CET","EN_PTS","QR_PTS","CP_PTS","CR_PTS","CET_CP_quantile","PTS_CP_quantile","CET_CR_quantile","PTS_CR_quantile","CET_Lr","CET_La","CET_Ls","CET_Lb","CET_Ur","CET_Ua","CET_Us","CET_Ub","PTS_Lr","PTS_La","PTS_Ls","PTS_Lb","PTS_Ur","PTS_Ua","PTS_Us","PTS_Ub"
"59",60,120,40,20,0,0,0.996608527131783,0.963662790697674,0.153100775193798,0.177325581395349,0.0267983074753173,0.639050387596899,0.949127906976744,0.949612403100775,0.918021701016216,0.992666254263065,0.91939275229048,0.992744472222441,2.3,70,8e-06,100,0.01,3500,2,100,2.3,70,8e-06,100,0.01,3500,2,100
"60",160,120,40,20,0,0,0.996608527131783,0.963178294573643,0.960755813953488,0.961240310077519,0.0267983074753173,0.686531007751938,0.95203488372093,0.956395348837209,1.03709156737482,0.99422065986591,1.04019464167959,0.995333898862947,2.3,90,8e-06,100,0.01,3500,2,100,2.3,90,8e-06,100,0.01,3500,2,100
"61",20,120,Inf,20,0,0,0.996608527131783,0.963178294573643,0.997093023255814,1,0.0267983074753173,0.647771317829457,1,1,1.03709156737482,0.99422065986591,2.84741145361935,2.98209537941901,2.3,90,8e-06,100,0.01,3500,2,100,2.3,90,8e-06,100,0.01,3500,2,100
"62",60,120,Inf,20,0,0,0.996608527131783,0.963662790697674,0.985949612403101,0.983042635658915,0.0267983074753173,0.79796511627907,0.988372093023256,0.987403100775194,1.44346277218916,1.17305626465109,1.38394151097459,1.15814780881097,2.3,80,8e-06,100,0.01,3500,2,100,2.3,80,8e-06,100,0.01,3500,2,100
"63",160,120,Inf,20,0,0,0.996608527131783,0.965116279069767,0.97141472868217,0.97141472868217,0.0267983074753173,0.693313953488372,0.978682170542636,0.979651162790698,1.38038810555682,1.05252855547727,1.37982937794071,1.06150972285428,3.5,70,8e-06,100,0.01,3500,2,100,3.5,70,8e-06,100,0.01,3500,2,100
"64",20,120,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",60,120,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",160,120,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",20,120,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",60,120,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",160,120,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",20,120,Inf,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",60,120,Inf,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",160,120,Inf,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",20,120,20,Inf,0,0,0.979651162790698,0.917151162790698,0.0334302325581395,0.0324612403100775,0.0267983074753173,0.581395348837209,0.90891472868217,0.909399224806202,1.38038810555682,1.05252855547727,0.562810847380287,0.377303340922592,3.5,70,8e-06,100,0.01,3500,2,100,3.5,70,8e-06,100,0.01,3500,2,100
"74",60,120,20,Inf,0,0,0.979651162790698,0.86531007751938,0.383236434108527,0.383236434108527,0.0267983074753173,0.575096899224806,0.782945736434108,0.791666666666667,0.821683100933568,0.978292114160502,0.821724014311878,0.982089228110786,2.3,90,8e-06,100,0.01,3500,2,100,2.3,90,8e-06,100,0.01,3500,2,100
"75",160,120,20,Inf,0,0,0.979651162790698,0.86531007751938,0.0373062015503876,0.645833333333333,0.0267983074753173,0.601259689922481,0.761143410852713,0.796996124031008,0.821683100933568,0.978292114160502,0.916574808216021,0.991697959670799,2.3,90,8e-06,100,0.01,3500,2,100,2.3,90,8e-06,100,0.01,3500,2,100
"76",20,120,40,Inf,0,0,0.979651162790698,0.917151162790698,0.985949612403101,0.985949612403101,0.0267983074753173,0.638565891472868,0.993701550387597,0.992732558139535,2.66472721161801,3.09599356649413,2.65922974636503,2.85175986389486,3.5,70,8e-06,100,0.01,3500,2,100,3.5,70,8e-06,100,0.01,3500,2,100
"77",60,120,40,Inf,0,0,0.979651162790698,0.881782945736434,0.346414728682171,0.351259689922481,0.0267983074753173,0.583333333333333,0.848837209302326,0.853682170542636,0.91654996963152,0.99098439864933,0.920278281167446,0.993029093706732,2.3,70,8e-06,100,0.01,3500,2,100,2.3,70,8e-06,100,0.01,3500,2,100
"78",160,120,40,Inf,0,0,0.979651162790698,0.86531007751938,0.867732558139535,0.868217054263566,0.0267983074753173,0.651647286821705,0.864825581395349,0.864825581395349,1.03710694876536,0.995343220734807,1.04017340048134,0.995340039320616,2.3,90,8e-06,100,0.01,3500,2,100,2.3,90,8e-06,100,0.01,3500,2,100
"79",20,120,Inf,Inf,0,0,0.979651162790698,0.86531007751938,1,1,0.0267983074753173,0.632267441860465,0.999515503875969,0.999515503875969,2.82403530979494,2.83228029667814,2.84194418577287,2.91769792799638,2.3,90,8e-06,100,0.01,3500,2,100,2.3,90,8e-06,100,0.01,3500,2,100
"80",60,120,Inf,Inf,0,0,0.979651162790698,0.881782945736434,0.953972868217054,0.953972868217054,0.0267983074753173,0.78391472868217,0.934593023255814,0.936531007751938,1.42372876478228,1.15470182328048,1.39565653579327,1.16432153912921,2.3,80,8e-06,100,0.01,3500,2,100,2.3,80,8e-06,100,0.01,3500,2,100
"81",160,120,Inf,Inf,0,0,0.979651162790698,0.917151162790698,0.920058139534884,0.920058139534884,0.0267983074753173,0.685562015503876,0.917151162790698,0.911337209302326,1.42372876478228,1.15470182328048,1.37836631932116,1.05946776120882,3.5,70,8e-06,100,0.01,3500,2,100,3.5,70,8e-06,100,0.01,3500,2,100
